thread_id,thread_depth,num_nodes,num_edges,avg_branching_factor,max_branching_factor,source_reply_count,leaf_ratio,avg_depth,source_pagerank,avg_pagerank,source_centrality,avg_centrality,user_rumor_ratio,unique_users
553200769671761920,7,79,50,0.632911,8,8,0.544304,1.379747,0.00782121,0.01265823,0.1025641,0.0162285,0.002532,18
553201523577331712,1,12,11,0.916667,11,11,0.916667,0.916667,0.07782115,0.08333333,1.0,0.16666667,0.011207,12
553201539737976833,0,4,0,0.0,0,0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,4
553201549997277185,8,32,17,0.53125,3,0,0.65625,1.71875,0.0214713,0.03125,0.0,0.03427419,0.0,9
553201965002653696,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.106897,5
553202028575731713,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,1.0,6
553203041705664513,1,10,0,0.0,0,0,1.0,0.1,0.1,0.1,0.0,0.0,0.108835,9
553203538579701760,1,14,13,0.928571,13,13,0.928571,0.928571,0.06734012,0.07142857,1.0,0.14285714,0.0,13
553204017552457728,1,9,3,0.333333,3,3,0.888889,0.333333,0.10152285,0.11111111,0.375,0.08333333,0.055556,7
553204399439642624,5,28,21,0.75,15,15,0.785714,1.75,0.02944664,0.03571429,0.55555556,0.05555556,0.030351,21
553204986474422273,5,74,34,0.459459,3,0,0.621622,0.891892,0.00911344,0.01351351,0.0,0.01258793,0.011261,16
553205115830951936,2,20,1,0.05,1,0,0.95,1.0,0.04796164,0.05,0.0,0.00526316,0.0,19
553205261847236608,5,42,27,0.642857,4,4,0.642857,1.904762,0.01640572,0.02380952,0.09756098,0.03135889,0.0,11
553205372719472640,3,20,18,0.9,16,16,0.85,1.05,0.04281552,0.05,0.84210526,0.09473684,0.113424,18
553205427253829632,2,22,18,0.818182,17,17,0.909091,0.863636,0.04211857,0.04545455,0.80952381,0.07792208,0.158787,19
553205492458475520,3,54,42,0.777778,16,16,0.592593,1.240741,0.01294417,0.01851852,0.30188679,0.0293501,0.021652,27
553205691742425088,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.007143,5
553206096131670016,2,23,17,0.73913,10,10,0.652174,1.0,0.03307593,0.04347826,0.45454545,0.06719368,0.0,12
553206304396038145,0,11,0,0.0,0,0,1.0,0.0,0.09090909,0.09090909,0.0,0.0,0.135065,11
553206989925658624,5,17,13,0.764706,8,8,0.764706,1.588235,0.04668306,0.05882353,0.5,0.09558824,0.044118,12
553207216774590464,1,9,7,0.777778,7,7,0.888889,0.777778,0.10152277,0.11111111,0.875,0.19444444,0.083816,8
553207267685060608,1,6,5,0.833333,5,5,0.833333,0.833333,0.14598557,0.16666667,1.0,0.33333333,0.0,5
553207514222063618,1,8,1,0.125,1,0,0.875,0.125,0.11299437,0.125,0.0,0.03571429,0.0,7
553208300607922177,1,11,3,0.272727,3,0,0.909091,0.272727,0.08438817,0.09090909,0.0,0.05454545,0.096812,10
553208762291339265,3,15,4,0.266667,1,0,0.733333,0.466667,0.0488779,0.06666667,0.0,0.03809524,0.0,10
553208946350362625,0,2,0,0.0,0,0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,2
553209232712294401,0,10,0,0.0,0,0,1.0,0.0,0.1,0.1,0.0,0.0,0.02,9
553209341520535552,2,18,1,0.055556,1,0,0.944444,1.0,0.05305041,0.05555556,0.0,0.00653595,0.037037,13
553209843939831809,2,21,6,0.285714,1,0,0.714286,0.380952,0.03630428,0.04761905,0.0,0.02857143,0.012821,12
553209912550240256,5,84,44,0.52381,3,3,0.619048,1.178571,0.00806681,0.01190476,0.03614458,0.01262192,0.006671,13
553209917944131585,7,36,23,0.638889,4,0,0.555556,1.694444,0.01765046,0.02777778,0.0,0.03650794,0.024383,5
553209983845023745,1,23,2,0.086957,1,0,0.913043,0.086957,0.04048582,0.04347826,0.0,0.00790514,0.020553,21
553210080829906945,3,15,2,0.133333,1,0,0.866667,0.4,0.05988025,0.06666667,0.0,0.01904762,0.0,11
553210306877739008,6,100,59,0.59,4,4,0.57,1.48,0.00637635,0.01,0.04040404,0.01191919,0.0,7
553210869010935808,3,21,15,0.714286,11,11,0.809524,1.142857,0.04065534,0.04761905,0.55,0.07142857,0.0,15
553211397782654976,3,19,15,0.789474,6,5,0.684211,1.315789,0.0405278,0.05263158,0.27777778,0.0877193,0.133579,15
553212333867012096,8,31,28,0.903226,15,15,0.645161,2.548387,0.02101725,0.03225806,0.5,0.06021505,0.0333,17
553212338728603648,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.0,9
553212702714499074,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,6
553212962044149761,0,9,0,0.0,0,0,1.0,0.0,0.11111111,0.11111111,0.0,0.0,0.818519,9
553213326277500929,1,21,1,0.047619,1,0,0.952381,0.047619,0.0457666,0.04761905,0.0,0.0047619,0.056044,20
553213361350262784,1,25,16,0.64,14,14,0.88,0.64,0.0362976,0.04,0.58333333,0.05333333,0.049048,18
553213362713399297,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.145604,7
553213740137467907,4,37,16,0.432432,3,0,0.675676,0.810811,0.01911983,0.02702703,0.0,0.02402402,0.031532,18
553214219899117568,3,50,23,0.46,8,8,0.76,0.9,0.01639808,0.02,0.16326531,0.01877551,0.021385,12
553214358948683776,1,7,6,0.857143,6,6,0.857143,0.857143,0.12738858,0.14285714,1.0,0.28571429,0.0,7
553214576956043264,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553214597055135744,1,6,0,0.0,0,0,1.0,0.833333,0.16666667,0.16666667,0.0,0.0,0.071429,6
553214612569456640,2,8,7,0.875,6,6,0.75,1.0,0.10182859,0.125,0.85714286,0.25,0.0,8
553214700155330560,6,51,32,0.627451,15,15,0.705882,1.392157,0.01348718,0.01960784,0.3,0.02509804,0.0,19
553214726629781505,1,22,2,0.090909,1,0,0.909091,0.090909,0.04219408,0.04545455,0.0,0.00865801,0.042208,18
553214783647145984,3,22,21,0.954545,19,19,0.863636,1.090909,0.03945889,0.04545455,0.9047619,0.09090909,0.001567,21
553214939838836736,1,3,0,0.0,0,0,1.0,0.666667,0.33333333,0.33333333,0.0,0.0,0.1,3
553215305917665280,1,20,19,0.95,19,19,0.95,0.95,0.04796147,0.05,1.0,0.1,0.072158,19
553215313807163392,1,8,7,0.875,7,7,0.875,0.875,0.11299419,0.125,1.0,0.25,0.00431,8
553215362058440704,4,19,17,0.894737,10,10,0.684211,1.578947,0.03761661,0.05263158,0.55555556,0.0994152,0.138235,12
553215383256432640,5,49,33,0.673469,12,12,0.673469,1.673469,0.01474097,0.02040816,0.25,0.02806122,0.016129,16
553215523602046976,5,47,37,0.787234,16,16,0.702128,1.553191,0.01617125,0.0212766,0.34782609,0.03422757,0.073961,19
553215634864345088,2,24,17,0.708333,15,15,0.875,0.75,0.03759656,0.04166667,0.65217391,0.0615942,0.013889,21
553215658784456705,1,20,1,0.05,1,0,0.95,0.05,0.04796164,0.05,0.0,0.00526316,0.0,19
553215879979085829,2,22,3,0.136364,1,0,0.863636,0.318182,0.03956875,0.04545455,0.0,0.01298701,0.111422,15
553215929107382275,5,24,9,0.375,2,0,0.708333,1.0,0.03003038,0.04166667,0.0,0.0326087,0.020833,10
553216451780554752,5,55,29,0.527273,4,0,0.672727,1.272727,0.01308007,0.01818182,0.0,0.01952862,0.026203,15
553216460164968449,0,14,0,0.0,0,0,1.0,0.0,0.07142857,0.07142857,0.0,0.0,0.031653,14
553216874130206721,1,21,1,0.047619,1,0,0.952381,0.047619,0.0457666,0.04761905,0.0,0.0047619,0.0,21
553216909022605312,1,11,8,0.727273,8,8,0.909091,0.727273,0.08438817,0.09090909,0.8,0.14545455,0.484042,10
553218001181605889,1,16,2,0.125,2,0,0.9375,0.125,0.05934721,0.0625,0.0,0.01666667,0.08646,12
553218083410952192,3,6,5,0.833333,3,3,0.5,1.333333,0.10290129,0.16666667,0.6,0.33333333,0.005747,4
553218279557582849,0,4,0,0.0,0,0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,4
553218281705066496,2,16,14,0.875,14,14,0.9375,1.0,0.05934721,0.0625,0.93333333,0.11666667,0.043822,16
553218599390040065,2,27,4,0.148148,1,0,0.851852,0.296296,0.03140212,0.03703704,0.0,0.01139601,0.063073,17
553219047048105985,2,21,5,0.238095,1,0,0.761905,0.285714,0.03850222,0.04761905,0.0,0.02380952,0.0,14
553219195056693249,3,22,8,0.363636,3,0,0.772727,0.727273,0.03586592,0.04545455,0.0,0.03463203,0.090909,9
553219651594125312,9,38,33,0.868421,12,12,0.552632,2.605263,0.01538361,0.02631579,0.32432432,0.04694168,0.021016,16
553219770053443585,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,5
553220054184382465,2,21,3,0.142857,1,0,0.857143,0.238095,0.04119895,0.04761905,0.0,0.01428571,0.001642,15
553220172925132800,2,20,17,0.85,16,16,0.9,1.0,0.04598726,0.05,0.84210526,0.08947368,0.020057,18
553220369721483266,1,23,1,0.043478,1,0,0.956522,0.043478,0.04192872,0.04347826,0.0,0.00395257,0.0,21
553221281181859841,5,35,14,0.4,2,0,0.657143,0.8,0.01891612,0.02857143,0.0,0.02352941,0.014286,18
553221293298819074,1,20,0,0.0,0,0,1.0,0.05,0.05,0.05,0.0,0.0,0.033333,17
553221319345844225,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,5
553221600955621376,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.761905,3
553222038379180032,2,16,12,0.75,10,10,0.8125,0.8125,0.05188736,0.0625,0.66666667,0.1,0.0,12
553222048924049408,1,7,6,0.857143,6,6,0.857143,0.857143,0.12738858,0.14285714,1.0,0.28571429,0.104762,6
553222727700865025,3,25,4,0.16,1,0,0.84,0.32,0.03433773,0.04,0.0,0.01333333,0.097524,19
553223681409703937,3,33,11,0.333333,2,0,0.757576,0.666667,0.02445957,0.03030303,0.0,0.02083333,0.0,12
553223882128490496,7,81,45,0.555556,4,4,0.555556,1.62963,0.00742239,0.01234568,0.05,0.01388889,0.073044,9
553223992300285952,3,12,2,0.166667,1,0,0.833333,1.25,0.06933605,0.08333333,0.0,0.03030303,0.017857,10
553224082213601280,2,22,18,0.818182,17,17,0.909091,0.863636,0.04211857,0.04545455,0.80952381,0.07792208,0.14244,22
553224215676354560,2,14,13,0.928571,12,12,0.857143,1.0,0.0634511,0.07142857,0.92307692,0.14285714,0.041571,13
553224402012078081,9,78,36,0.461538,6,0,0.717949,2.423077,0.00952523,0.01282051,0.0,0.01198801,0.021326,15
553224764924243969,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.047619,6
553225359928213505,1,11,2,0.181818,1,0,0.818182,0.181818,0.07874013,0.09090909,0.0,0.03636364,0.090909,9
553225402282692608,1,10,8,0.8,7,7,0.8,0.8,0.08547003,0.1,0.77777778,0.17777778,0.076923,8
553225701701066752,2,6,1,0.166667,1,0,0.833333,1.0,0.14598538,0.16666667,0.0,0.06666667,0.0,6
553225809444749313,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,5
553225828625297408,3,7,4,0.571429,3,3,0.714286,1.571429,0.11184643,0.14285714,0.5,0.19047619,0.0,4
553226059836297216,2,12,10,0.833333,9,9,0.833333,0.916667,0.0725675,0.08333333,0.81818182,0.15151515,0.075,12
553226143307161600,4,20,12,0.6,4,3,0.65,1.95,0.03480473,0.05,0.15789474,0.06315789,0.059063,5
553226479904231424,1,13,12,0.923077,12,12,0.923077,0.923077,0.07220225,0.07692308,1.0,0.15384615,0.027149,12
553226624976420864,8,41,33,0.804878,12,12,0.658537,2.317073,0.01658933,0.02439024,0.3,0.0402439,0.060524,19
553227220765130752,2,23,4,0.173913,2,0,0.869565,1.043478,0.03806265,0.04347826,0.0,0.01581028,0.05396,18
553227238829981698,1,22,2,0.090909,2,0,0.954545,0.136364,0.04376368,0.04545455,0.0,0.00865801,0.04596,21
553227258782306304,1,15,12,0.8,12,12,0.933333,0.8,0.06309152,0.06666667,0.85714286,0.11428571,0.013333,14
553227288859664384,6,34,26,0.764706,16,16,0.676471,1.441176,0.02188917,0.02941176,0.48484848,0.04634581,0.029446,18
553227389061582848,2,17,16,0.941176,14,14,0.823529,1.058824,0.05088222,0.05882353,0.875,0.11764706,0.192025,14
553227441712668672,1,5,3,0.6,3,3,0.8,0.6,0.17094005,0.2,0.75,0.3,0.0,5
553227856046596097,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,6
553227906449960961,0,20,0,0.0,0,0,1.0,0.0,0.05,0.05,0.0,0.0,0.097381,20
553228482927263744,1,6,0,0.0,0,0,1.0,0.833333,0.16666667,0.16666667,0.0,0.0,0.0,6
553228535511650305,1,23,5,0.217391,2,0,0.826087,0.217391,0.03787885,0.04347826,0.0,0.01976285,0.014907,18
553228537084116993,3,23,4,0.173913,2,0,0.869565,0.304348,0.03711829,0.04347826,0.0,0.01581028,0.022222,16
553229177055219713,3,36,11,0.305556,2,0,0.722222,0.611111,0.02179091,0.02777778,0.0,0.01746032,0.036111,22
553229592480481281,1,21,1,0.047619,1,0,0.952381,0.047619,0.0457666,0.04761905,0.0,0.0047619,0.047619,19
553229626756329472,3,8,5,0.625,5,5,0.875,1.25,0.11299437,0.125,0.71428571,0.17857143,0.0625,6
553229808260632578,1,24,2,0.083333,1,0,0.916667,0.083333,0.0389105,0.04166667,0.0,0.00724638,0.041667,21
553229948153262081,2,20,3,0.15,1,0,0.85,0.2,0.04296925,0.05,0.0,0.01578947,0.0,18
553229956830875650,2,21,3,0.142857,2,0,0.904762,0.238095,0.04269366,0.04761905,0.0,0.01428571,0.02381,17
553230256992423936,2,23,8,0.347826,2,0,0.782609,0.913043,0.03529372,0.04347826,0.0,0.03162055,0.045231,13
553230614712033283,0,12,0,0.0,0,0,1.0,0.0,0.08333333,0.08333333,0.0,0.0,0.23754,12
553230661012975618,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553231516290269184,3,11,8,0.727273,6,6,0.727273,1.090909,0.07380088,0.09090909,0.6,0.14545455,0.030303,8
553231607449276416,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553231667523883009,2,24,4,0.166667,1,0,0.833333,0.333333,0.03466805,0.04166667,0.0,0.01449275,0.0,14
553232137931849728,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553232531827740672,2,14,12,0.857143,11,11,0.857143,0.928571,0.06342891,0.07142857,0.84615385,0.13186813,0.008929,12
553232704708546561,1,20,1,0.05,1,0,0.95,0.05,0.04796164,0.05,0.0,0.00526316,0.082628,19
553233130275221504,2,16,13,0.8125,12,12,0.875,0.875,0.05630565,0.0625,0.8,0.10833333,0.078125,15
553233414145310720,3,19,13,0.684211,10,10,0.789474,1.052632,0.04299942,0.05263158,0.55555556,0.07602339,0.0,12
553233728030650368,3,20,19,0.95,15,15,0.8,1.2,0.04187948,0.05,0.78947368,0.1,0.941667,18
553234456522522624,7,17,13,0.764706,7,7,0.588235,2.764706,0.03857638,0.05882353,0.4375,0.09558824,0.075901,9
553234578086055937,8,56,30,0.535714,2,0,0.607143,1.75,0.01181903,0.01785714,0.0,0.01948052,0.002976,16
553235271169638400,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1
553235360722214912,2,10,8,0.8,6,6,0.7,0.9,0.07534376,0.1,0.66666667,0.17777778,0.028007,8
553236009081921536,1,6,0,0.0,0,0,1.0,0.833333,0.16666667,0.16666667,0.0,0.0,0.0,6
553461741917863936,3,20,2,0.1,1,0,0.9,1.1,0.04459811,0.05,0.0,0.01052632,0.771647,19
553462249562832897,0,20,0,0.0,0,0,1.0,0.0,0.05,0.05,0.0,0.0,0.250589,16
553463773844238337,2,33,6,0.181818,2,0,0.848485,0.272727,0.02684565,0.03030303,0.0,0.01136364,0.135646,20
553464709899616257,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553465105028222976,4,30,20,0.666667,14,14,0.766667,0.9,0.02505048,0.03333333,0.48275862,0.04597701,0.011111,17
553466230989144064,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.796296,3
553466755411369985,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.0,5
553467311261503488,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.833333,3
553468492700454912,3,6,5,0.833333,3,3,0.5,1.333333,0.10290129,0.16666667,0.6,0.33333333,0.819444,5
553468593141469184,6,30,23,0.766667,13,13,0.7,1.533333,0.0249722,0.03333333,0.44827586,0.05287356,0.0,15
553469263650906112,3,33,20,0.606061,14,14,0.848485,0.878788,0.02653588,0.03030303,0.4375,0.03787879,0.005051,20
553469523945590784,8,30,19,0.633333,8,8,0.666667,1.8,0.02181558,0.03333333,0.27586207,0.04367816,0.948195,12
553469733656203264,2,21,20,0.952381,19,19,0.904762,1.0,0.04397921,0.04761905,0.95,0.0952381,0.793424,21
553470140042735616,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.896825,9
553470382129565696,2,18,16,0.888889,15,15,0.888889,0.944444,0.05063764,0.05555556,0.88235294,0.10457516,0.936762,18
553470492565602305,0,9,0,0.0,0,0,1.0,0.0,0.11111111,0.11111111,0.0,0.0,0.935646,7
553470733180223489,0,8,0,0.0,0,0,1.0,0.0,0.125,0.125,0.0,0.0,0.852419,7
553470907629707266,4,37,17,0.459459,3,0,0.702703,0.972973,0.01977193,0.02702703,0.0,0.02552553,0.031081,11
553470977972375553,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.606489,7
553471193110421504,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.842697,3
553471987411324929,0,10,0,0.0,0,0,1.0,0.0,0.1,0.1,0.0,0.0,0.769048,10
553472225798795264,2,4,3,0.75,2,2,0.5,1.0,0.16498256,0.25,0.66666667,0.5,0.660256,4
553472437644320769,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.819608,4
553472488462901248,1,5,3,0.6,3,3,0.8,0.6,0.17094005,0.2,0.75,0.3,0.65,5
553472557978902529,0,4,0,0.0,0,0,1.0,0.0,0.25,0.25,0.0,0.0,0.017857,4
553473369539366912,1,14,12,0.857143,12,12,0.928571,0.857143,0.06734012,0.07142857,0.92307692,0.13186813,0.026316,14
553473416905629696,4,23,16,0.695652,6,4,0.652174,1.173913,0.03009736,0.04347826,0.18181818,0.06324111,0.862733,7
553473550523580416,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.608696,1
553473559352606720,2,14,9,0.642857,8,8,0.857143,0.857143,0.06333,0.07142857,0.61538462,0.0989011,0.0,9
553473629854646272,2,12,11,0.916667,9,9,0.75,1.083333,0.06797825,0.08333333,0.81818182,0.16666667,0.068452,12
553473704060284928,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.657596,3
553474012446478336,1,6,0,0.0,0,0,1.0,0.833333,0.16666667,0.16666667,0.0,0.0,0.95,6
553474188259102720,1,13,12,0.923077,12,12,0.923077,0.923077,0.07220225,0.07692308,1.0,0.15384615,0.889972,11
553474232596701184,2,11,9,0.818182,7,7,0.727273,1.0,0.0726933,0.09090909,0.7,0.16363636,0.77972,10
553474514496278528,2,42,21,0.5,6,6,0.738095,0.642857,0.01898446,0.02380952,0.14634146,0.02439024,0.943536,11
553474965278691330,0,6,0,0.0,0,0,1.0,0.0,0.16666667,0.16666667,0.0,0.0,0.766135,6
553475269873643520,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.794613,9
553475430897156096,1,13,12,0.923077,12,12,0.923077,0.923077,0.07220225,0.07692308,1.0,0.15384615,0.948205,13
553475729187680258,1,12,1,0.083333,1,0,0.916667,0.083333,0.077821,0.08333333,0.0,0.01515152,0.880279,7
553475824369012736,5,21,11,0.52381,2,0,0.571429,1.904762,0.02794992,0.04761905,0.0,0.05238095,0.787052,8
553476073703620609,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.803571,7
553476288103477249,2,22,6,0.272727,1,0,0.727273,0.318182,0.03594207,0.04545455,0.0,0.02597403,0.015152,19
553476471470432256,1,17,15,0.882353,15,15,0.941176,0.882353,0.05602243,0.05882353,0.9375,0.11029412,0.950901,15
553476490315431937,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.740741,5
553476600985948160,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.789351,5
553476880339599360,3,15,10,0.666667,4,4,0.6,1.0,0.04614371,0.06666667,0.28571429,0.0952381,0.899556,5
553477352542707712,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.801404,8
553477554041257985,0,9,0,0.0,0,0,1.0,0.0,0.11111111,0.11111111,0.0,0.0,0.855556,9
553477692591726592,1,8,7,0.875,7,7,0.875,0.875,0.11299419,0.125,1.0,0.25,0.750172,8
553477943616634880,2,7,6,0.857143,5,5,0.714286,1.0,0.11306466,0.14285714,0.83333333,0.28571429,0.977444,7
553478014785187840,4,36,32,0.888889,15,15,0.666667,1.472222,0.01974261,0.02777778,0.42857143,0.05079365,0.073214,21
553478142791548928,1,11,10,0.909091,10,10,0.909091,0.909091,0.08438842,0.09090909,1.0,0.18181818,0.676896,11
553478289474740224,2,7,6,0.857143,5,5,0.714286,1.0,0.11306466,0.14285714,0.83333333,0.28571429,0.577577,5
553478677359775744,2,23,5,0.217391,2,0,0.826087,1.130435,0.03787885,0.04347826,0.0,0.01976285,0.775121,22
553479222434729984,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.603863,9
553479280014151681,8,110,51,0.463636,3,0,0.627273,1.663636,0.00606248,0.00909091,0.0,0.00850709,0.001818,21
553479315711864832,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.2,1
553479401296625664,5,44,30,0.681818,11,11,0.727273,1.75,0.01706777,0.02272727,0.25581395,0.03171247,0.024621,13
553480082996879360,3,22,7,0.318182,3,3,0.772727,0.772727,0.03774891,0.04545455,0.14285714,0.03030303,0.848092,10
553480257747963905,0,25,0,0.0,0,0,1.0,0.0,0.04,0.04,0.0,0.0,0.024,18
553480287045554176,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.0,5
553480292498153472,1,2,1,0.5,1,1,0.5,0.5,0.35087736,0.5,1.0,1.0,0.75,2
553480333954678784,3,20,18,0.9,9,9,0.6,1.45,0.0352625,0.05,0.47368421,0.09473684,0.001786,12
553480702067736578,0,7,0,0.0,0,0,1.0,0.0,0.14285714,0.14285714,0.0,0.0,0.828448,7
553480876315901953,9,147,96,0.653061,10,0,0.557823,1.952381,0.00411128,0.00680272,0.0,0.00894604,0.021259,28
553480900869361664,4,23,19,0.826087,16,16,0.826087,1.391304,0.03768538,0.04347826,0.72727273,0.07509881,0.106065,18
553481076916883456,1,6,5,0.833333,5,5,0.833333,0.833333,0.14598557,0.16666667,1.0,0.33333333,0.716667,6
553481335948709888,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.011905,3
553481963864993792,4,21,19,0.904762,14,14,0.714286,1.428571,0.03521742,0.04761905,0.7,0.09047619,0.05291,16
553483415954411520,1,4,3,0.75,3,3,0.75,0.75,0.20618575,0.25,1.0,0.5,0.619048,4
553483707122995201,2,8,2,0.25,1,0,0.75,0.375,0.09594626,0.125,0.0,0.07142857,0.008929,7
553483906096185345,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553484365012148225,3,28,7,0.25,1,0,0.75,0.571429,0.02884128,0.03571429,0.0,0.01851852,0.938306,14
553484530804613120,2,7,6,0.857143,5,5,0.714286,1.0,0.11306466,0.14285714,0.83333333,0.28571429,0.0,7
553484619426062336,4,27,12,0.444444,2,0,0.703704,1.296296,0.02752646,0.03703704,0.0,0.03418803,0.083157,14
553484760233017344,1,11,0,0.0,0,0,1.0,0.909091,0.09090909,0.09090909,0.0,0.0,0.579682,6
553484780093050880,4,16,14,0.875,9,9,0.625,1.3125,0.04265154,0.0625,0.6,0.11666667,0.745089,9
553485452943302656,1,17,16,0.941176,16,16,0.941176,0.941176,0.05602206,0.05882353,1.0,0.11764706,0.887764,17
553485654030446592,4,45,34,0.755556,9,9,0.711111,1.288889,0.01734284,0.02222222,0.20454545,0.03434343,0.0,15
553485866346483713,0,3,0,0.0,0,0,1.0,0.0,0.33333333,0.33333333,0.0,0.0,0.0,3
553486439129038848,1,10,8,0.8,8,8,0.9,0.8,0.09216586,0.1,0.88888889,0.17777778,0.755357,9
553486529231089664,1,12,11,0.916667,11,11,0.916667,0.916667,0.07782115,0.08333333,1.0,0.16666667,0.703448,11
553486601146617856,6,58,42,0.724138,9,9,0.586207,1.913793,0.01082834,0.01724138,0.15789474,0.02540835,0.0,20
553486796534054912,1,15,14,0.933333,14,14,0.933333,0.933333,0.06309152,0.06666667,1.0,0.13333333,0.688769,15
553487356733313024,2,12,11,0.916667,10,10,0.833333,1.0,0.07260977,0.08333333,0.90909091,0.16666667,0.089286,12
553487544508493825,0,5,0,0.0,0,0,1.0,0.0,0.2,0.2,0.0,0.0,0.821739,5
553487579077550082,1,19,2,0.105263,1,0,0.894737,0.105263,0.04830915,0.05263158,0.0,0.01169591,0.102105,18
553487625815064576,4,27,16,0.592593,11,11,0.814815,1.592593,0.03156873,0.03703704,0.42307692,0.04558405,0.037037,18
553487971497041920,4,25,20,0.8,16,16,0.8,1.08,0.03177584,0.04,0.66666667,0.06666667,0.926613,20
553488054640340992,1,10,9,0.9,9,9,0.9,0.9,0.09216586,0.1,1.0,0.2,0.834793,10
553488824656203776,1,4,3,0.75,3,3,0.75,0.75,0.20618575,0.25,1.0,0.5,0.674615,4
553488850363101184,1,20,17,0.85,17,17,0.95,0.85,0.04796164,0.05,0.89473684,0.08947368,0.139744,17
553489393202499584,1,9,8,0.888889,8,8,0.888889,0.888889,0.10152277,0.11111111,1.0,0.22222222,0.643753,8
553489837542899712,5,30,21,0.7,8,8,0.7,1.533333,0.02478561,0.03333333,0.27586207,0.04827586,0.011111,16
553489907524829184,0,1,0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
553490160344502273,1,18,1,0.055556,1,0,0.944444,0.111111,0.05305041,0.05555556,0.0,0.00653595,0.053282,17
553490238979727360,1,3,2,0.666667,2,2,0.666667,0.666667,0.25974051,0.33333333,1.0,0.66666667,0.722222,3
553490241445965824,1,20,19,0.95,19,19,0.95,0.95,0.04796147,0.05,1.0,0.1,0.014286,20
553490358748061696,1,5,4,0.8,4,4,0.8,0.8,0.17094005,0.2,1.0,0.4,0.144828,5
553491005971132416,3,16,15,0.9375,13,13,0.8125,1.125,0.05161207,0.0625,0.86666667,0.125,0.336097,11
553491517462315008,12,38,28,0.736842,4,4,0.578947,5.789474,0.01677818,0.02631579,0.10810811,0.0398293,0.0,9
553491540535156736,2,20,1,0.05,1,0,0.95,0.95,0.04796164,0.05,0.0,0.00526316,0.899723,17
